text,pengaksesan,transaksi,akun,cs,performa
tek wei bae bintange upgrade ovo ribet cara ambil selfinya kayak introgasi penjahat tinggal foto selfi kesuwen putek kiei puter kanan huh nek pengin kayak sistem canggih pakai sistem canggih jadi gak ribet saudara laki-laki,0.0,0.0,1.0,0.0,0.0
login ovo nomornya hangus gimana caranya untuk sambungkan gmail opsi login lewat gmail terus isi lewat ovo cash grab saldonya hilang gimana solusinya,1.0,0.0,0.0,0.0,0.0
bagus banget saran apliaksih ovo investasinya kerja masuk penarikkan dana investasinya kerja sistemnya diubah jam investasi langsung masuk penarikkan dana investasinya intinya prosesnya cepat bakallan ramai investasi diovo saran,0.0,0.0,0.0,0.0,1.0
menjadi jadi saldo sangkut mentransfer namakan dompet digital ayolah sekelas ovo lelah menunggu gangguan terus tf parah,0.0,1.0,0.0,0.0,0.0
aplikasi kembalikan saldo teransaksi gagal pakai kirim email jawab cs melebihi batas limit kali woy kali transaksi gagal terus tanggung jawab,0.0,1.0,0.0,1.0,0.0
maaf untuk pihak ovo top up laporanya masuk apps ovo ternyata masuk masuk sistemnya diperbaiki lemott menunggu lamapula,0.0,1.0,0.0,0.0,0.0
bolak balik instal copot instal copot top up menu kembali masukan pin kirim bantuan masukan langsung keluar otomatis apilkasi,1.0,1.0,0.0,0.0,0.0
beli pulsa lewat ovo gagal jam refresh sistem tidur masalahnya diperbaiki,0.0,1.0,0.0,0.0,0.0
jam pembelian voucher google play terkirim kodenya responnya jam terkirim balikin saldonya feedback terima,0.0,1.0,0.0,0.0,0.0
aplikasi gak jelas kirim kode verifikasi meminta ampun kirim uang ribet upgrade premium diribetin auto uninstall,1.0,1.0,1.0,0.0,0.0
seenak blok akun orang cs lambat update terus aplikasi sistem jaman dulu terus,0.0,0.0,1.0,1.0,1.0
seriing masalah beli pulsa kepending jam masuk masuk konfirmasih slow respon keluhan utarakan pakai tanya terus kelarnya masalah masalah perbaiki kelnjutannya kecew banget,0.0,1.0,0.0,1.0,0.0
kesulitan untuk meng upgrade ovo ovo premier disuruh memasukkan foto jelas terbaca sesuai foto jelas buram pantulan cahaya coba berhari tetap masalahnya situ kios ovo tempat,0.0,0.0,1.0,0.0,0.0
fungsi live chat untuk dichat respon beli token pln potong saldo masuk chat respon,0.0,1.0,0.0,1.0,0.0
cara daftarnya ribet kayak dompet digital sebelah daftar terus masukan kode security klik link kirim sms klik terus,1.0,0.0,0.0,0.0,0.0
isi pulsa token bayar indihome makan dan lain-lain jadi mudah terima kasih ovo,0.0,1.0,0.0,0.0,0.0
menyesal download aplikasi ovo login repot update loginnya pakai nomor telepon doang kode verifikasi login pakai repot mulai pakai kode security email hadeh lebih baik sediakan login pakai meteode kayak google facebook grab toped twitter dan lain-lain loginnya repot kayak,1.0,0.0,1.0,1.0,0.0
masalah ceritanya kartu sim daftarkan akun ovo hilang akun ovo verifikasi kartu sim hilang solusi pihak ovo,0.0,0.0,1.0,0.0,0.0
maaf terdapat kendala aplikasi ovo silakan melakukan transaksi kembali aplikasi ovo versi terbaru fleksibel,0.0,1.0,0.0,0.0,0.0
aplikasi berbahaya masa isi saldo langsung sign out coba masuk gak merugikan orang kayak terus pertanggung jawaban pihak ovo,0.0,1.0,0.0,0.0,0.0
haduhh aplikasi saldo ovo bayar scan pulsa token listrik pokoknya sayang misal beli token listrik pas selesai masukij pin langsung kembali bagian awal terus kirim pesan balesan lebih baik dana mah saldonya kecewa,1.0,1.0,0.0,0.0,0.0
berharap detail transaksi pembayaran tagihan listrik nama pelanggannya munculkan full inisial kadang ragu transaksi lakukan atas nama benar terima,0.0,1.0,0.0,0.0,0.0
giliran diminta verifikasi email dikirim kirim entar lupa email dikirim hadeeuu lelah deh admin ovo diperhatikan,0.0,0.0,1.0,1.0,0.0
kerja resign kena covid pelayanannya ribet maksa pakai domain email google yahoo domain email identitas terserah nasabah pakai domain darimana,0.0,0.0,0.0,1.0,0.0
pembelian pulsa kuota gak terus kemarin jualan mencoba pulsa gak terus notifikasi cacelled terus bintang mencoba susah transaksi,0.0,1.0,0.0,0.0,0.0
bertanggung jawab saldo transfer norek dana masuk minggu tanya cs kalimatnya pengen balas chat cs gak masuk chatnya bernilai,0.0,1.0,0.0,1.0,0.0
waktu panjang masalah transfer masa perbulan transfer akun ovo perbanyak waktu bulannya,0.0,1.0,1.0,0.0,0.0
jls potongan diambil saldo beli counter aja udah biaya beli bayar tergantung counter eh masuk saldo ovo tahu kepotong lintah darat hapus ovo ganti aplikasi,0.0,1.0,0.0,0.0,0.0
payah transfer bank menghubungi cs id solusi saran dilakukan uninstall aplikai install ulang puluhan kali clear cahche aplikasi puluhan kali restahp aplikasi puluhan kali mencoba secara berkala ratusan kali menunggu jam mencoba dilakukan jam tetap transfer bank solusinya payah,0.0,1.0,0.0,1.0,0.0
aplikasi jelas lebih baik pakai upgradenya jelas selfi berkali limit upload foto verifikasi limitnya,0.0,0.0,1.0,0.0,0.0
beli pulsa katanya batal ovo saldo balik ayo ovo balikin saldo lumayan ribu,0.0,1.0,0.0,0.0,0.0
kecewa masa nutup akun bilang server down data salah data betul salah cek berkali mlhan pulsa udah habis ganti nomer,0.0,1.0,1.0,0.0,0.0
terima ovo aplikasi membantu transaksi apapun jadi mudah praktis customer service tanggap cepat menangani keluhan mantul pokoknya ovo,0.0,1.0,0.0,0.0,1.0
parah banget transfer rekening bank terus tahu tahu login hahaha aplikasi makan duwit orang berkah hidup makan duwit orang woy duwit hidup tenang setan,1.0,1.0,0.0,0.0,0.0
saran beli voucher permainan baik google play semacamnya codenya dipakai mengalaminya terima,0.0,1.0,0.0,0.0,0.0
ulasannya dibaca bintang ngomong-ngomong review asli penggunaan ovo masalah untuk topup susah gak alfamaitu,0.0,1.0,0.0,0.0,0.0
maksudnya transfer bank gagal maksudnya orang aplikasi benar asal lan uang asli mainan pelanggan habis terus menerus tahi,0.0,1.0,0.0,0.0,0.0
maaf bintang bingung kode otp masuk kuota ku full jaringan bagus pulsa memiliki pulsa pihak ovo direspon bintang,1.0,1.0,0.0,0.0,0.0
ulasan hapus menyesal pakai ovo duit nyangkut hapus aplikasi handphone bayar alfa indoma top up duit tinggal segitu atm jauh alfamagak pakai hihh,0.0,1.0,0.0,0.0,0.0
sayamau daftar premium tolak terus alasan data sesuai pakai aplikasi many termasuk kompetitor grab masalah berulang gagal terus maunya gmb nb bintang bertambah penjelasan,0.0,0.0,1.0,0.0,0.0
maaf min bintang kecwa atas pelayanan untuk pembelian pulsa por es laamandan enggk masuk saldo potong complain cs selow respon ovo update susah,0.0,1.0,0.0,1.0,0.0
aplikasi orang top up login terus logout giliran login bilangnya terjadi kesalahan aplikasi,1.0,1.0,0.0,0.0,0.0
pas masukkan email keterangannya terpakai ya email akun kemarin pas mengisi ovo masuk,0.0,0.0,1.0,1.0,0.0
ovo masalah maaf penjelasan bikin konsumen puas cs digaji review bintang muncul jawabannya permintaan maaf penjelasan ra genah,0.0,0.0,0.0,1.0,0.0
transfer juta rekening bank terkirim pas cek atm masuk diperbaiki kembalikan uang,0.0,1.0,0.0,0.0,0.0
saldo hilang ovo gak respon kesal banget lebih baik gak perlu download aplikasi bintang saldo orang hilang lebih baik gak perlu download isi saldo gak bakal masuk duit hilang contoh kayak punya bukti lebih baik aplikasi takedown gak orang tertipu,0.0,1.0,0.0,1.0,0.0
pulsa menunggu jam terus masa suruh menunggu maanjiw ratusan akun ngeluh ig duuh saldo keterima eh masa pulsa kemanakah saldo,0.0,1.0,1.0,0.0,0.0
senang pas memakai app upgrade ktp cacat ftnya jelas pencahayaan cukup tetap upgradenya tanya operator petunjuknya berasil untuk diperbaiki baik oke tetap kecewa,0.0,0.0,1.0,0.0,0.0
aplikasi enggak jelas udah upgrade premier mengirim saldo ovo bankk gagal terus aneh,0.0,1.0,1.0,0.0,0.0
upgrade premire gakbisa kak selfienya dibantu kak email dibalas mengisi topup ovo gakbisa dipakai,0.0,1.0,1.0,1.0,0.0
ya untuk traksaksi gagal nyaman percaya transaksi apapun pakai ovo transaksi gagal ketik pin lupa pin,1.0,1.0,0.0,0.0,0.0
cara masuk akun nomor hape akun gak aktif gak code verifikasinya busuk banget now watching verifikasi wajah susah gagal terus limit upload gila,0.0,0.0,1.0,0.0,0.0
akun ovo dibuka pas masukan security code note gagal memuat konten akun pribadi ganti security code,0.0,0.0,1.0,0.0,0.0
perbaiki aplikasi ovonya isi pulsa listrik pulsa handphone berkembang tambah jelek pelayananya perbaiki,0.0,1.0,0.0,0.0,0.0
untuk transfer dan lain-lain bagus cepat banget untuk verifikasi ovo invest terverifikasi katanya maks kerja dipercepat pengguna nyaman menggunakan ovo invest terima,0.0,1.0,1.0,0.0,1.0
aplikasi berdasarkan sistem sedang apa sediakan cs cs membantu castemer transaksi atas pukul pukul tersaksi terpending pagi sukses berkepentingan samgat mendesak,0.0,1.0,0.0,1.0,0.0
bingung ovo saldo invest reksa dana tiba tinggal rp mengisi saldo ribu kemana jawab,0.0,1.0,0.0,0.0,0.0
saldo ovo cash hilang dm instagram balas uang segitu driver besar masa pandemi mudah cari penumpang tindak lanjut uang hilang rating bintang pelayanan lambat,0.0,1.0,0.0,0.0,1.0
min akun ovo inves proses katanya kerja lewat satu proses terus,0.0,0.0,1.0,0.0,0.0
hbngin cs ovo jawaban gitu tetap aplikasi transaksi jawaban terbaik tutup akun,0.0,1.0,1.0,1.0,0.0
jelek transfer bank gagal gagal gagal terpaksa pakai aplikasi potong potong nguras,0.0,1.0,0.0,0.0,0.0
kak nama sesuaikan ktp masa ktp nama ryankurwn jadinya sabri nama sesuai ktp ranting,0.0,0.0,1.0,0.0,0.0
mulai nyaman top up ovo kena biyaya administrasi mahal top up ovo counter handphone bayar admin counter kes potong saldo total untuk biya admin saldo seharus jadi saldo pakai jajan potong ih sebel deh,0.0,1.0,0.0,0.0,0.0
diperbaiki untuk daftar nasuk install daftar memasukkan nomor telpon katanya dikirimin sms cek diblokir diperbaiki bug,0.0,0.0,0.0,1.0,0.0
ovo parah kesini bukanya tambah perbaikan tf bank gangguan terus sebulan saldo ngendal dipakai butuh banget uang parah perbaikan serius ovo untuk kepercayaan pengguna pelanggan terimakasih,0.0,1.0,0.0,0.0,0.0
kali ovo asik aplikasinya lambat masa beli pulsa prosesnya terus saldo kepotong duluan aplikasi vitur pembelian pulsa akses jam ovo pakai istirahat ayo perbaiki aplikasinya upgrade ayo,0.0,1.0,1.0,0.0,1.0
pengalaman mengunakan ovo cukup lancar kendala itupun berkat pelayanan cs ovo terselesaikan,0.0,0.0,0.0,1.0,0.0
bodoh beli kuota lewat ovo transaksi gagal uang kesedot habis masuk kuota balikin saldo segitu berguna kuota rugi gaguna aplikasi menyesal kali beginikan aplikasi bodoh konfirmasi secepatnya saldo,0.0,1.0,0.0,0.0,0.0
admin kerjasama pembayaran indomaret alfamadi indonesia aplikasi ovo scan meteran listrik dirumah input manual nomor pelanggan listrik membeli token pulsa listrik,0.0,1.0,0.0,0.0,0.0
maaf beri rating harapan diperbaiki systemnya transaksi pembayaran gagal terus update versi terbaru telepon perubahan,0.0,1.0,0.0,0.0,0.0
aplikasi payah masa tranfer ovo bank telepon cal center biaya mahal payah jelek banget kecewa terus saldo trafer,0.0,1.0,0.0,0.0,0.0
pas login suruh masukkan nomor telepon pas masukkan nomor telepon terjadi kesalahan terus update aplikasinya nomor dimasuki benar ovo ya,1.0,0.0,0.0,0.0,0.0
ovo beli masak isi pulsa ribu kira punya duit pengin menang hapus aplikasi pindah aplikasi sebelah bye,0.0,1.0,0.0,0.0,0.0
kecewa banget menunggu beli token listrik klin butuh bantuan tindak lanjut,0.0,1.0,0.0,0.0,0.0
alhamdulillah pakai ovo kendala lancar ovo bagus menurut sayangnya top up biaya admin transfer biaya admin serba biaya admin biaya admin membuat pengguna beralih aplikasi sebelah dana dana minimal biaya admin transfer ribu ovo transfer ribu biaya admin kalah dana semoga ulasan ditanggapi pihak ovo,0.0,1.0,0.0,0.0,0.0
tanya transaksi laporan pembelia saldo ovo terpotong history pembelian nggak benar benar kecewa ovo,0.0,1.0,0.0,0.0,0.0
susah banget up premier foto ktp bagus blur ditolak aplikasi sebelah lancar pakai ktp handphone,0.0,1.0,1.0,0.0,0.0
sial banget top up ovo transfer sukses ternyata aplikasi masuk tanya lewat pusat bantuan ternyata transaksi gagal dana transfer terima ovo kerjakan manual niatnya beli bensin shell pegang duit cash eh masuk masuk saldo ovo sue banget,0.0,1.0,0.0,0.0,0.0
saldo tambah ribu totalnya segini kurang gimana gak nyaman banget jualan gak hasil uang hilang,0.0,1.0,0.0,0.0,0.0
gak tf bank instal ulang bolak balik tetap menghubungi cs tetap gak membantu berkali moga berkembang baik kedepannya,0.0,0.0,0.0,1.0,0.0
kecewa bayar paket data lewat tokped bar untuk masukkan pin keluar an uang kepercayaan jadi ragu untuk pakai,1.0,1.0,0.0,0.0,0.0
malas pakai aplikasi ovo ribet susah jadi premium lebih baik donwload lebih baik apl dana mudah simpel ribet kayak apl ovo,0.0,0.0,1.0,0.0,0.0
masa pandemi serba susah mencari pekerjaan susah transfer bank dikenain biaya gratis bayar tidak apa-apa duit nge grab tiktok dikenain biaya rek bank,0.0,1.0,0.0,0.0,0.0
turunkan bintangnya mulai ribet beli pulsa handphone macet mahal cash back php kecewakan nasabah bos diperbaiki lancar kembalikan bintang,0.0,1.0,0.0,0.0,0.0
semenjak ovo mempersulit untuk verivikasi jadi malas untuk memakai ovo driver grab najis memakai ovo tarik uang persulit najis,0.0,1.0,0.0,0.0,0.0
woy aplikasi masa masukkan kode ovo salah terus qw ganti word ovo ganti word apknua tertulis kode verifikasi salah aswlah cepat balaslah email perlu,1.0,0.0,1.0,1.0,1.0
top up mbanking saldo ovo bertambah mengirimkan permintaan bantuan laporan aplikasiovo kirim,0.0,1.0,0.0,0.0,0.0
aplikasi top up transfer ovo transfer rekening bank isi pulsa doang jelas,0.0,1.0,0.0,0.0,0.0
malas pakai ovo saldo nyangkut dimana tidak tahu kembali rekening tujuan katanya pengembalian saldo ovo cash bakal proses kerja balik lapor cs kali disuruh mnunggu terus tanggal,0.0,1.0,0.0,1.0,0.0
kali kecewa banget ovo beli pulsa malam proses chat dibantuan menunggu orang trakhir kali transaksi ovo terima kecewa pelayanan lambat,0.0,1.0,0.0,0.0,1.0
ganti sandi susah banget kode udah masuk akun terblokir katanya hubung no servis respon dasar saldo hilang pikir deh turunkan ratingnya balas palingan katanya hubungi respon kesal banget deh,1.0,1.0,1.0,1.0,0.0
pertama kali top up kenak potong sial kali menyesak ubun membandingkan aplikasih sebelah penasaran ternyata potong transfer ovo min rp astaga app sebelah transfer rp cukup bintang membenarkan sistem ku tambahkan bintang maaf app ku copot kecewa,0.0,1.0,0.0,0.0,0.0
berkali masuk gagal verifikasi via sms waktu menit operator respon klik link kadaluarsa masuk transaksi sayangnya ovo berhenti hh redmi onlen payment lancar,0.0,1.0,1.0,1.0,0.0
login teliti dimana kekurangan aplikasi update bagus kecewa pelanggan untuk bintang satu parah,1.0,0.0,0.0,0.0,0.0
fitur mengenai laporan keuangan ovo membantu pengguna mengontrol uang keluar masuk terutama untuk mengetahui limit top up tersedia,0.0,1.0,0.0,0.0,0.0
pantesan ulasannya jelek kealamin isi pulsa bayar grab gagal terus ngechat cs complain humpt ya sudah yuk pindah ramai pakai aplikasi ribet,0.0,1.0,0.0,1.0,0.0
halo ovo kode verifikasi no handphone dikirim kirim hapus ovo chat lewat ovo perbaiki cara cara berfungsi kirim kode registrasi no handphone,1.0,0.0,1.0,0.0,0.0
informasinya bapak ibu melakukan transfer saldo ovo akun bank ovo primer,0.0,1.0,1.0,0.0,0.0
saldonya otomatis kepotong bilang kayak biaya penanganan jadi isi kepotong berarti dasar aplikasi jujur awal cashback tahun kemana uang anjing,0.0,1.0,0.0,0.0,0.0
gangguan terus kali diarahkan untuk uninstal aplikasi hasilx tetap eror telepon cs hasilx mala disuruh hubungi lewat email holo untuk chat cs memberikan solusi ganti robot harusx plafon besar tim menejemen aktif menyikapi masalah terjadi lucunya mesan beli aplikasi lancar bos kendala transfer,0.0,1.0,0.0,1.0,0.0
selamat malam memberi saran mengenai transaksi transf ovo alangkah baik ovo menyediakan transf aplikasi money transf aplikasi money dana misalnya,0.0,1.0,0.0,0.0,0.0
dibantu pak login aplikasi keterangan kode keamanan salah benar untuk atur ulang kehilangan email hubungi cs respon trimksih,1.0,0.0,0.0,1.0,0.0
aplikasi memakai kode otp via sms handphone jaman dulu untuk keamanan android untuk oprasional cara mengaktifkan ovo via tautan kode otp solusinya,1.0,0.0,0.0,0.0,0.0
ewallet parah susaah transfer ovo transfer bank susahnya meminta ampun eror eror anehnya terjadi parah lebih baik kosongin saldo ovo pindah ewallet linkaja dana gopay kalah jauh bagus dibamding ovo,0.0,1.0,0.0,0.0,0.0
top up masa top up potong tambahain kurangi aplikasi potongan top up potongan,0.0,1.0,0.0,0.0,0.0
enggak jelas saldo kepotong pembayaran proses refresh berkali kalj giliran beli tempat pembayaran berhasil buang uang,0.0,1.0,0.0,0.0,0.0
kemarin akun ovo dihubungkan aplikasi grab melaporkan masalah dipusat bantuan akunnya blok heran nice solution,0.0,0.0,1.0,0.0,0.0
top up kali saldo ovo masuk pas laporan top up bermasalah top up tanggal juni rp,0.0,1.0,0.0,0.0,0.0
isi pulsa kemarin masuk jawaban tunggu jam terus kembaliin saldo pengguna ovo kecewa,0.0,1.0,0.0,0.0,0.0
halo pengguna ovo aneh ya transaksi persulit kira update ovo baik eh jelas usahakan baik,0.0,1.0,0.0,0.0,0.0
aplikasi buruk masalah teratasi upgrade premier susah dihubungi cs lewat email mintak update email alasan bertele tele dikirim bukti upgrade gagal video sc diminta penyelasain saran instal aplikasi buruk,0.0,0.0,1.0,1.0,0.0
custumer servis respon sekalinya respon terus main tutup chat custumer gangguan,0.0,0.0,0.0,1.0,0.0
upgrade akun primer masa menunggu dua kerja banget butuh transaksi ovo jelek admin devloper konsisten,0.0,1.0,1.0,0.0,0.0
awalnya bintang pakai aplikasi blanja apapun transfer bayar dimana kayak bank mafia anjrott bayar bayar gapapalah kali transaksi huhu diperbaiki murahin biaya transaksinya,0.0,1.0,0.0,0.0,0.0
beli voucher google play satu direedem satunya masuk digunakan masalahnya negara asal pembelian kartu what happened masalah terselesaikan email kali lho,0.0,1.0,0.0,1.0,0.0
pertanggung jawab transaksi tanggal berhasil saldo berkurang luar hebat aplikasi merugikan,0.0,1.0,0.0,0.0,0.0
untuk login pakai verifikasi nomer ribet nomernya aktif daftar pakai verifikasi menurut cara login tinggal msukan nomer terkait ovo terus masukkan pin mudah penggunanya lupa ceroboh,1.0,0.0,1.0,0.0,0.0
kecewa benar upgrade akun premium top up diapa isi pulsa gagal pas coba test transfer ovo bank gagal terus informasi bantuannya admin,0.0,1.0,1.0,0.0,0.0
aplikasi rebet ganti no jawaban cs berhenti transaksi pakai ovo kenini bukanya bagus jelek kalo bintang jelek ta bintang jelek,0.0,1.0,0.0,1.0,0.0
aplikasi ovo bahaya isi pulsa coba ribu masuk srkali saldo kepotong jadi kayak aplikasinya riwayat laporan biaya keluar kmna update tetap aja download download gak amanah jadinya kecewa aplikasi gunakan untuk trnsaksi bisnis hadeh,0.0,1.0,0.0,0.0,0.0
laporan selesai selesai jagan pihak ovo aktif karyawannya laporan lambat perpesional,0.0,0.0,0.0,0.0,1.0
berkembangnya jaman orang diberi kemudahan urusannya apapun palagi teknologi canggih termasuk bertransaksi pembayaran kirim termasuk dompet digitel ovo mendaftar pakai potho ibu langsung coba pikir orang merantau jauh mpunyai keluarga ibu kandung luar kota coba solusinya pihak ovo inging pakai jasa akunmu,0.0,1.0,0.0,0.0,0.0
kira pakai akun dana ovo pinjaman onlen kira kirim pinjaman akun dana ovo soal kartu rekening hilang pakai no rek istri pencerahan,0.0,0.0,1.0,0.0,0.0
sejauh bagus pihak ovo tambah gerai untuk top up ovo contoh alfamaindoma tinggal desa susah untuk top up bank atm,0.0,1.0,0.0,0.0,0.0
ngaja bintang lima respon ovo isi pulsa token tanggal saldo kepotong masuk pusat bantuan kluarmulu akunya solusinya,0.0,1.0,0.0,1.0,0.0
komen cs lambat balas chat top up eror beli paket data masuk satu transaksi ovo,0.0,1.0,0.0,1.0,1.0
daftar aplikasi jadi tiba tiba nomor terdaftar menggunakan email orang jadi daftar menggunakan nomor,0.0,0.0,0.0,1.0,0.0
kecewa mningkat buruk kali transaksi rekening itupun minggu pihak ovo bilang melebihi batasan transaksi danpelaku transaksi dsuruh menunggu jam beres,0.0,1.0,0.0,0.0,0.0
isi saldo bayar listrik pulsa ovo digunakan error melakukan transaksi mengecewakan jadi berpikir negative,0.0,1.0,0.0,0.0,0.0
untuk top up ribet coba top up alfamaatau indomaret praktis ribet top up tokopedia kecewa gara top up ribet,0.0,1.0,0.0,0.0,0.0
pengisian token berhasil proses terus chat cs via aplikasi emailnya super lambat diperbaiki ditindaklanjuti,0.0,0.0,0.0,1.0,1.0
transfer bank blokir alasan transaksi bulan masuk akal tahu bulan kali tf,0.0,1.0,0.0,0.0,0.0
isi pulsa jam masuk meminta pusat bantuan direspon antrian tahu antrian berjalan terus pusat bantuan benar customer servicenya ya edit naikan jadi bintang lima biarpun dana dikembalikan butuh waktu,0.0,1.0,0.0,0.0,0.0
melakukan transaksi pembayaran ovo tiba tiba aplikasi keluar pihak ovo untuk cek untuk mengatasi masalah terima,0.0,1.0,0.0,0.0,0.0
ovo susah untuk transfer bank kemarin transfer bank saldo cukup transfer kecewa,0.0,1.0,0.0,0.0,0.0
transfer gagal terus salah dimananya berkali kali gagal terus beri penjelasan soalnya malam top up transfer,0.0,1.0,0.0,0.0,0.0
jarang transaksi balas katax limited pemakean sebulan suruh menunggu kedepan pakai,0.0,1.0,0.0,0.0,0.0
ovo error login ulang terjadi kesalah terus pihak ovo saldonya lumayan makan seminggu parah dah ah,1.0,0.0,0.0,0.0,0.0
gagal membayar transaksi ah enggak jelas butuh berulang ulang kali coba transaksi diproses terus jelek,0.0,1.0,0.0,0.0,0.0
logout akun login susah no verifikasi tidak bisa login merepotkan banget,1.0,0.0,1.0,0.0,0.0
top up kena charge saldo pas top up kena charge kepotong saldo ovonya,0.0,1.0,0.0,0.0,0.0
aplikasi memudahkan untuk melakukan transaksi transfer dan lain-lain harapkan upgrade ovo premier keuntungan perbaharui aplikasinya succes terus ovo,0.0,1.0,1.0,0.0,0.0
aplikasi jelek aplikasi membaca foto scan wajah aplikasi dana lulus foto scan wajah foto ktp harap memperbaikinya aplikasi laporkan pertanyakan aplikasi jelek sesuai banyaknya kritik pengguna aplikasi,0.0,0.0,1.0,0.0,0.0
pakai app sakit komplain respon parah live chat respon mah saudara laki-laki sakit perbaiki maaf maju saudara laki-laki,0.0,0.0,0.0,1.0,0.0
ovo jelek banget payah banget susah transaksi terus batas padah bayar susah meminta ampun ovo jelekk jelekk aplikasi auto gembel sumpah ovo malu maluin,0.0,1.0,0.0,0.0,0.0
daftar download aplikasi pas masuk akun ter blokir katanya akun mencurigakan auto uninstall pakai aplikasi,0.0,0.0,1.0,0.0,0.0
aplikasi gila susah penggunaannya photo asli ktp gagal terus aplikasi menyesal download aplikasi berguna daptar,0.0,0.0,1.0,0.0,0.0
ovo mudah gunakan pelayanan serba cepat jadi menurut recomended banget untuk memudahkan transaksi rumah,0.0,1.0,0.0,0.0,1.0
telvon cs untuk pembukaan akun block jam tanggapan parah email pengguna ovo pengguna ovo terkendala langsung tindak urusi cuek,0.0,0.0,1.0,1.0,0.0
susah ya login masuk coba berkali kali tetap kode verif aplikasi dibenarkan,1.0,0.0,0.0,0.0,0.0
tanggung jawabnya untuk ovo berkali kali chate cs ovo mengenai pulsa dikirim saldo kembali maaf menjelekkan perhatikan keluhan pengguna,0.0,1.0,0.0,1.0,0.0
coba ramayana mall toko outdoor rei consina tetap kepakai transaksi dipromosikan kepakai,0.0,1.0,0.0,0.0,0.0
ovo jam malam keatas pagi transaksi gagal terus bos gimana ovo eror,0.0,1.0,0.0,0.0,0.0
seminggu transfer bank chat cs via aplikasi email jawabannya solusi putar putar solusi takda,0.0,1.0,0.0,1.0,0.0
respon gangguan terus live chat lambat respon msalh pengisian pulsa dibantu min,0.0,1.0,0.0,1.0,1.0
maaf untuk performa lancar kendala waktu daftar invest ovo bulan kemarin terverifikasi penjelasannya kerja bulan menunggu terverifikasi,0.0,0.0,0.0,0.0,1.0
ovo merugikan penggunanya top up kena potongan transfer kena cas dan lain-lain ditambah isi pulsa via ovo gagal terus top up permainan gagal terus saldo ovo keambil parah,0.0,1.0,0.0,0.0,0.0
buruk banget ovo masa log out terus masuk verifikasi smsnya susah banget masuk akunnya terblokir verifikasinya masuk masuk sms perbaikki,0.0,0.0,1.0,0.0,0.0
ovo susah koneksi grab no handphone email hubungi grab katanya ovo terus hubungi ovo katanya grab ribet konect saldo aneh,0.0,1.0,0.0,1.0,0.0
payah banget top up ribu masuk ribu katanya biaya admin namanya pemerasan biaya top up awal ribu kesepakatan namanya maling saldo,0.0,1.0,0.0,0.0,0.0
jelas aplikasi verifikasi data udah lewat sms kodenya giliran klik verifikasi sms nongol kodenya aneh banget woy,0.0,0.0,1.0,0.0,0.0
ovo wallet ribet topup fleksibel dana gopay alfa dimana biaya trf admnya mahal cashback masuknya ovo point saldo utama kayak gopay dana recommended kecewa pakai ovo uninstall,0.0,1.0,0.0,0.0,0.0
top up eh tiba tiba apknya eror terus keluar log diperbaiki orang susah dtambahin susah,0.0,1.0,0.0,0.0,0.0
aplikasi ovo transfer rekening bank gagal terus uninstal sign out hapus chache tetap aduh,0.0,1.0,0.0,0.0,0.0
ovo transfer rekening bank ovo premier hubungi cs balasan tanggung jawab uang,0.0,1.0,0.0,1.0,0.0
pelayanan pihak ovo bagus disaat kendala cepat merespon untuk membantu akun ovo digunakan kembali saldo hilang berkurang,0.0,1.0,1.0,0.0,1.0
saldo akun ovo tidak tahu sign out pas coba masuk no kode tidak ada kirim no daftarkan aktif kode masuk sms verifikasi,1.0,1.0,1.0,0.0,0.0
pemblokiran mintta ampun kalah blokiran atm ayo percepat pemblokiran butuh kemarin coba hubungi lewat email selesai ayo cepat,0.0,0.0,0.0,1.0,1.0
dibantu login gagal terus keterangannya terjadi kesalahan uninstall install tetap login payah,1.0,0.0,0.0,0.0,0.0
tahu gagal verifikasi biometrik terus pencahayaan terang tanggal juli gagal terus upgrade premier payah,0.0,0.0,1.0,0.0,0.0
kecewa ovo mengisi pulsa ovo kartu telkomsel kecewa perubahan unistasl ovo,0.0,1.0,0.0,0.0,0.0
maaf ovo tiba blokir akunnya gak soalnya saldo ovo tiba gak akun bokir tlng aktifkan akun mu tarik saldonya terus ovo gak percaya,0.0,1.0,1.0,0.0,0.0
setahun pakai ovo gak kejadian topup pakai mbanking langsung masuk saldo mbanking kepotong udah jam saldo gak masuk hubungi cs lewat aplikasi diminta tinggu kerja pakai ewallet instan dsuruh menunggu lebih baik gak pakai aplikasi ewallet kecewa,0.0,1.0,0.0,1.0,0.0
aplikasi jelek top potongan bohong top gratis potong masuk dompet digital baik pakai dana,0.0,1.0,0.0,0.0,0.0
top up brivia status bank bri berhasil saldo masuk kerja samanya dana cepat masuk tunggu,0.0,1.0,0.0,0.0,1.0
upgrade premium sulit maju saldo aplikasi grab driver mutasi ovo aplikasi ovo ribet pakai ovo mah mening brand go kapok,0.0,1.0,1.0,0.0,0.0
menggunakan ovo pertama kali muncul untuk bayar karcis parkir update premier ovopay gunakan lebih baik pakai flip gampang transaksi gagal,0.0,1.0,0.0,0.0,0.0
top up potongan giliran transaksi loading terus dana terpotong sn gak nongol transaksi pulsa butuh sn bos gimana error,0.0,1.0,0.0,0.0,0.0
