text,pengaksesan,transaksi,akun,cs,performa
jelas pinjam aplikasi nias cash aplikasi bermoral bunga besar suka ancam ancam jatuh tempo diuber uber parahnya mencemarkan nama baik sebar sms nasabah terlambat bayar dikomplen susah permintaan maaf semoga cepat direspon pihak ojk digrebek ditutup danamax pencemaran nama baik mengancam,0.0,0.0,0.0,0.0,1.0
mengambil duit sakuku atm baca kartu duit diambil telepon berguna cs lebih baik perlu diadain nyesal pakai apl tahun,0.0,0.0,0.0,1.0,0.0
waktu masukkan pin pesan transaksi diproses jam dipakai infonya thank you,1.0,1.0,0.0,0.0,0.0
coba transaksi cepat mudah semoga cepat bonus kuota gb masuk no sms dikirim ditunggu lho,0.0,1.0,0.0,0.0,1.0
terpadu aplikasi baca mobile nasabah perlu top up perlu aplikasi terpisah baca mobile,0.0,1.0,0.0,0.0,0.0
mantap menyimpan duit ribed baca tea saran tambahkan fitur untuk transfer tokopedia transfer virtual baca mbanking,0.0,1.0,0.0,0.0,0.0
promo menarik ikut survei berhadiah saldo sakuku ribu masuk hadiah email penjelasan,0.0,1.0,0.0,1.0,0.0
puas pakai sakuku informasi promo baca pengguna telkomsel isi pulsa sakuku biaya tambahan adm,0.0,1.0,0.0,0.0,0.0
informasi menggunakan sakuku login awal sms urutan penggunaan daftar salah aplikasi handphone terima kasih,1.0,0.0,0.0,0.0,0.0
sakuku baca top markotop mantap good wallet min tanya transfer sakuku rek baca kena admin infonya,0.0,1.0,0.0,0.0,0.0
kemarin agustus isi pulsa lewat aplikasi sldonya hilang pulsanya masuk mutasi laporan bukti transaksi gak aplikasi sempurna,0.0,1.0,0.0,0.0,0.0
transfer uang cepat pegawainya ramah pulih transaksi blanja atm baca lancar punya rek baca,0.0,1.0,0.0,0.0,1.0
aplikasinya selesai untuk registrasi berhasil dilogout login kembali suruh registrasi ulang lagih menu loginnya huh,1.0,0.0,0.0,0.0,0.0
terima kasih dibantu harapannya top up gerai baik alfa idm tranfer rekening bank rekening ponsel terima kasih,0.0,1.0,0.0,0.0,0.0
untuk depannya sediakan fitur setor tunai nasabah perlu top up saldo sakuku lewat internet banking terima sekedar masukan,0.0,1.0,0.0,0.0,0.0
kontak untuk keluhan customer semalam top up diamond untuk permainan diamond saldo terkuras,0.0,1.0,0.0,0.0,0.0
transfer dana bank baca tulisan transaksi tertunda hapus sakuku terus download ulang sakuku pas masuk izin ya,0.0,1.0,0.0,0.0,0.0
fitur disakuku ter cover diaplikasi banking jadi rasa kurang manfaat dukungan platform commerce untuk akun reguler transaksi finansial tarik tunai transfer rasa banking cukup untuk sakuku plus syaratnya salah membuka rekening baca membuka rekening pakai banking salam,0.0,1.0,1.0,0.0,0.0
isi saldo sakuku atm transfer baca rp masuk saldo sakuku saldo tetap nol,0.0,1.0,0.0,0.0,0.0
penhguna atm baca menyesal nabung baca merugikan nasabah uang tabungan ludes mendaftar beli pulsa potong rekening mengaktifkan internet banking mendaftar aplikasi uang elektronik kecerobohan baca menerima telepon selundupan nomer memberitahu pemelik rekening lancang cs baca menghubungi benar nomer mendaftar nomer akibatnya,0.0,1.0,0.0,1.0,0.0
bagus tambahan pembayarannya basic tidak apa-apa listrik internet pulsa nominal dan lain-lain,0.0,1.0,0.0,0.0,0.0
gak login sakuku bos keterangannya data valid data bnar minta tlng bantu untuk login refrees data,1.0,0.0,0.0,0.0,0.0
jelas sakuku register habis pulsa sms verifikasi berkali terkoneksi coba team pembuat sakuku untuk mengupgrade memaintance masalah app sakuku,1.0,1.0,1.0,0.0,0.0
simpel mudah digunakan oiya saranya masalah transfer baca saranya tambah fiturnya transfer virtualacount baca terima,0.0,1.0,0.0,0.0,0.0
aplikasi payah habis update dibuka pindah ponsel data cocok saldo bagaiman solusi very bad,0.0,1.0,0.0,0.0,0.0
promosi kurang tenant kasir paham cara pembayaran menggunakan sakuku saldo haabis habis aplikasi handphone,0.0,1.0,0.0,0.0,0.0
punya temanku keterangan sim card sesuai registrasikan penggunaan sesuai terdapat saldo solusi,0.0,1.0,0.0,0.0,0.0
complen dgan pembelian pulsa masuk biaya saldo terpotong hilang saldo untuk pulsa masuk saldo terpotong,0.0,1.0,0.0,0.0,0.0
adakan menu login untuk pengguna daftar gunakan otp gratis masa regis regis,1.0,0.0,0.0,0.0,0.0
susah akun download suruh kirim verivikasi pulsa sinyal bagus tolak untuk mendaftar masukan data sudy benar,0.0,1.0,1.0,0.0,0.0
tranferan teman no rkening sakuku saldonya nol ya cek mesin atm uang gimana ya pak bantu aktifkan sakuku,0.0,1.0,0.0,0.0,0.0
min transfer baca via sakuku status disakuku udah berhasil masuk kerekening baca dibantu min,0.0,1.0,0.0,0.0,0.0
sakuku pembayaran praktis cocok era digital sakuku diskount casback puas pakai sakuku,0.0,1.0,0.0,0.0,0.0
transfer juta aplikasi banking baca aplikasi sakuku terus aplikasi sakuku perintahnya suruh update aplikasi update coba kembali aplikasinya aplikasinya berhasil kebuka coba uninstal instal kembali aplikasi tetap kebuka aplikasinya bingung sim untuk internet sim terdaftar nomer sakuku,0.0,1.0,0.0,0.0,0.0
daftar login susah orang punya pin tinggal masukkan pin plus kode otp menu daftar tanya informasi hadeh bintang ribet,1.0,0.0,0.0,0.0,0.0
kecewa app sakuku customer servicenya baca tunggu jam penyelesaiannya nada tunggu terus customer bosan beli pulsa kali transaksi pulsa masuk uangnya kepotong kecewa banget benar benar kecewa bank solusi customernya instal app,0.0,1.0,0.0,0.0,0.0
parah banget aplikasi login susah suruh reinstall pas klik ternyata registrasi saldo sakuku mengendap,1.0,1.0,0.0,0.0,0.0
parah banget nomer pervikasi sms gagal terus saldo id sakuku koneksi internet lancar pulsa kepotong gagal jadi badmood memakai sakuku ambruk gagal tramfer saldo kepotong masuk penerima payah payah,0.0,1.0,0.0,0.0,0.0
thxs sakuku teratasi mudah semenjak pakai aplikasi oiya saran pembelian voucher games mengadakan pubg mobile,0.0,1.0,0.0,0.0,0.0
maaf min melakukan transfer rek baca sakuku nominal mutasi rek baca transaksi berhasil saldo sakuku bertambah transfer minimal ribu minim ribu saldo rek baca berkurang penjelasannya,0.0,1.0,0.0,0.0,0.0
aplikasi bagu ribet sarannya untuk pengembangan qr satu jadi untuk transaksi baca mobile sakuku qr untuk sakuku sakuku,0.0,1.0,0.0,0.0,0.0
alhamdulillah aktif sakuku dipakai soalnya penasaran rugi pulsa sms sukses daftar ternyata kirim sms split screen sms split screen pas kirim sms gak terjadi split screen sms keterangan gagal verify kirim sms bacaan ulangi klik lanjutkan coba kirim ulang split screen jadi tahu pas kirim sms langsung loading meminta pin ganti verify otp code,1.0,1.0,0.0,0.0,0.0
awal sulit untuk log hapus download aplikasi berkali pindah sim tetap layar muter sim untuk internet ubah syaratnya nomor dipakai sim ulasan pertama atas login jaringan wifi penuh nomor gunakan berada sim tetap login gagal terus menunggu,1.0,0.0,0.0,0.0,0.0
mencoba keluarkan slod sim sms verifikasi tetap gagal terkirim registrasi sakuku handphone adakah solusi,0.0,0.0,1.0,0.0,0.0
sakuku plus bulan mlewati juta top up limit harian sakuku thank,0.0,1.0,0.0,0.0,0.0
bagus simple sederhana ringan fokus fungsinya saran tambah keamanan sidik jari perlu repot memasukan pin,1.0,0.0,0.0,0.0,0.0
abisin pulsa doang registrasi gagal handphone root pulsa simcard sim coba dibebankan biaya sms aplikasi,0.0,1.0,0.0,0.0,0.0
daftarnya ribet pakai sms verifikasinya onlen pakai sms soalnya jarang punya pulsa,0.0,1.0,0.0,0.0,0.0
update nyuruh data regitrasi jelas duit hilang handphone root pulsa update jadi masuk sakuku,0.0,1.0,0.0,0.0,0.0
teramat terbantu sakuku top markotop semoga baca kedepan berinovasi untuk mengeluarkan produk fasilitas amin,0.0,1.0,0.0,0.0,0.0
isi pulsa ribu masuk pengembalian telpon halo baca habis pulsa ribu terpotong ruginya sampah pokoknya,0.0,1.0,0.0,1.0,0.0
tanya pakai sakuku terus data sakuku terhapus login kembali membuat akun mengirim verivikasi gagal jaringan bagus pulsa memiliki atm rekening pakai aplikasi sakuku,1.0,1.0,1.0,0.0,0.0
aplikasi gagal mah registrasi gagal verifikasi gagal mengikuti sesuai instruksi tetap gagal tinggal tunggu waktunya aplikasi bakal bangkrut,0.0,0.0,1.0,0.0,0.0
top up voucher permainan masuk masuk telepon halobca dibantu pelaporan tetap penyelesaian mengecewakan,0.0,1.0,0.0,0.0,0.0
sayangnya transfer virtual account baca jadinya dipakai top up gopay ovo bayar tokopedia bukalapak,0.0,1.0,0.0,0.0,0.0
tingkatkan untuk fitur topup kartu flazz mudah perlu pergi atm supermarket,0.0,1.0,0.0,0.0,0.0
daftar udah gbsa jawabnnya sms terkirim no dftrin pulsanya udah dcoba berkali jwbnya tetap sms terkirim pdhlkan mengisi datanya nama lengkap email tanggal lahir doang,0.0,0.0,0.0,1.0,0.0
nggak repot bawa uang tunai uang recehan jadi belanja kuliner tinggal scan beres bayarnya,0.0,1.0,0.0,0.0,0.0
masukan buwat baca untu top up permudah gabung minimarket indomaret alfamabiar budah untuk top upnya terima kasih,0.0,1.0,0.0,0.0,0.0
bagus saran menu perbanyak untuk transaksi onlain bayar beli token listrik bayar toko onlain,0.0,1.0,0.0,0.0,0.0
aplikasi anjing top up saldo rekening baca berkurang disakuku bertambah aplikasi tahi,0.0,1.0,0.0,0.0,0.0
kembalikan saldo pulsa masuk kepotong nih aplikasi tambah bagus tambah error makim parah kinerjanya,0.0,1.0,0.0,0.0,0.0
payah penarikan gagal uninstall masa ambil duit uninstall registrasi boros kuota boros pulsa sms aktivasi penjelasannya,0.0,1.0,0.0,0.0,0.0
berkali sms register aplikasi muncul tulisan sistem tersedia buang buang pulsa,1.0,1.0,0.0,0.0,0.0
kecewa datang cabang baca ternyata tetap gak upgrade sakuku plus alan punya rekening baca kalo udah punya rekening baca sedang apa susah daftar sakuku plus,0.0,0.0,1.0,0.0,0.0
bintang alna top up sakuku via alfa indonesia maksud via kasir alfa indoma admin,0.0,1.0,0.0,0.0,0.0
sangan bagus pilihan top up via alfamaatau indomatanpa biaya admin cash mandiri,0.0,1.0,0.0,0.0,0.0
min login tidak bisa diperbaiki awal awal lancar masuk isi saldo,1.0,1.0,0.0,0.0,0.0
mei top up ribu diamond ml id benar diamond masuk saku kendala perbaikan kekurangan,0.0,1.0,0.0,0.0,0.0
merasa download pinjam aplikasi tuba whatsapp punjaman jatuh tempo bayar ribu bingung terus desak suruh bayar bilang sebar data chat whatsapp tertipu ribu mengatasnamakan aplikasi,0.0,0.0,0.0,1.0,0.0
langsung masuk meminta registrasi terus masuk akun lelah copot pasang terus,0.0,0.0,1.0,0.0,0.0
min beli diamond ml lewat sakuku dimutasi masuk masuk akun ml kali cek dimutasi masuk diamond akun ml bantuannya mind,0.0,1.0,1.0,0.0,0.0
ribet aplikasinya registrasi gagal terus deh biaya sms berkali kali tetap gagal registrasi,0.0,1.0,0.0,0.0,0.0
bantuannya gimana caranya lupa alamat email min login email salah terus,1.0,0.0,0.0,1.0,0.0
maaf ya transaksi untuk transfer koneksi jaringan terputus transaksi untuk transfer transfer koneksi jaringan terputus koneksi jaringan bagus coba pakai wifi tetap koneksi jaringan terputus informasi bantuannya ya terima,0.0,1.0,0.0,0.0,0.0
bos ku transfer baca lewat sakuku dimutasi sakuku rekening baca tujuk masuk,0.0,1.0,0.0,0.0,0.0
saran untuk registrasi perlu pakai biaya sms registrasi tinggal masuk pakename perlu registrsi,0.0,1.0,0.0,0.0,0.0
akun walet yk baik membantu demgan rek akun nomer hanpon transaksi,0.0,1.0,1.0,0.0,0.0
topup sakuku via sebutkan topup sakuku via pulsa jadi pulsanya jadi uang sakuku,0.0,1.0,0.0,0.0,0.0
aplikasinya bagus transaksi malam isi pulsa gagal saldo tetap berkurang penjelasannya,0.0,1.0,0.0,0.0,0.0
good sayang uang payback sayang transfer ribu kali transaksi rek baca masuk,0.0,1.0,0.0,0.0,0.0
bintang harapan semoga stabil terus penting maintance mendadak gunakan sakuku untuk transaksi harinya,0.0,1.0,0.0,0.0,0.0
aplikasi resmi alhamdulilah semenjak pakai apl sakuku jadi menyisihkan uang terima kasih sakuku baca,0.0,1.0,0.0,0.0,0.0
aplikasinya payah dipakai transaksi transakso ribu saldo ribu keterangannya saldo mencukupi ditarik ribu via atm,0.0,1.0,0.0,0.0,0.0
melakukan pembelian pulsa sakuku senilai saldo terpotong pulsa bertambah status mutasi berkurang bukti transaksi dibantu terimakasih,0.0,1.0,0.0,0.0,0.0
ditingkatkan fitur aplikasinya pengisian etol flazz jadi memudah pengguna atm untuk topup etol flazz,0.0,1.0,0.0,0.0,0.0
terima kasih sakuku beli pulsa biaya beli token listrik udah ya,0.0,1.0,0.0,0.0,0.0
verifikasi aneh kirim sms gagal melulu pulsa akhir kata uninstal cari aplikasi hehehe,0.0,1.0,1.0,0.0,0.0
no kartu baca benar berikut tanggal lahir aktivasi transfer teraktivasi adeehh,0.0,1.0,0.0,0.0,0.0
min informasi cara daftar gimana isi nama email no handphone muncul sms terkirim,0.0,0.0,0.0,1.0,0.0
aplikasi gak berguna bolak balik registrasi registrasi gagl terus nelp custumerny lambat bolak balik ngecak mengecek terlanjur pulsa gocap melayang komplain masuk ya sudah tambahkan bintangnya jadi,0.0,1.0,0.0,0.0,1.0
membantu upgrade untuk kuota pengisian pelanggan telkomsel ditunggu feedbacknya terima kasih,0.0,0.0,1.0,0.0,0.0
aplikasi nanggung banget login pingerprint untuk bayar topup indomaret alfamat topup jenius gagal tf baca virtual menu lengkap pas an aduh nangung banget app sekelas baca plis membenahi,1.0,1.0,0.0,0.0,0.0
top up pulsa gagal terus pas saldo berkurang ribu uang lho daun aplikasi enggak jelas,0.0,1.0,0.0,0.0,0.0
daftar pas kirim sms untuk registrasi kirim pulsa wifi full infonya terima,0.0,1.0,0.0,0.0,0.0
sediakan isi top up sakuku via alfamaatau indomaagar pengguna mudah untuk top up sakukunya,0.0,1.0,0.0,0.0,0.0
hut baca pakai sakuku jadi hemat saran tambahkan kode referal pengguna sakuku kalah wallet tambahn saldo sakuku untuk pakai referall sukses terus god ble,1.0,1.0,0.0,0.0,0.0
ganti handphone xiaomi vivo masuk data awal regis benar buang pulsa kesal aplikasi benar,0.0,1.0,0.0,0.0,0.0
kesal banget pembayaran qr masuk tujuan masuk mutasi berhasil pembayaran qr,0.0,1.0,0.0,0.0,0.0
mas tanya daftar akun sakuku terus punya rekening baca punyanya rekening bank btn mas,0.0,0.0,1.0,0.0,0.0
ganti handphone ganti nomer lho ldo saku ku jadi hilang sayang ribu ngdownload saku ku gimans saldo ikut pindah gmail handphone handphone,0.0,1.0,0.0,0.0,0.0
kecewa banget sakuku belanja besok salah satu akun scan barcode posisi kamera fokus tepat dihadapan barcode akun lancar jaya pindah outlet kali tetap saldo didalamnya otomatis terpakai dicek min terima kasih,0.0,1.0,1.0,0.0,0.0
pakai sakuku nyaman nggak kendala isi pulsa transfer baca mudah an tingkatkan terima kasih,0.0,1.0,0.0,0.0,0.0
maaf min udah dua kali nih beli daimen mobilegend ribu masuk ya daimen dua kali loh maaf perbagus soal lumayan uang rbu bantu min,0.0,1.0,0.0,0.0,0.0
min top up permainan bebas fire masuk min bayar min min jadi rugi,0.0,1.0,0.0,0.0,0.0
bantuanya beli diamond permainan mobile legends masuk saldo disakuku berkurang mks,0.0,1.0,0.0,0.0,0.0
mengira bayar bukalapak via transfer tahu transfer bukalapak konfirmasi bukalapak duit ribu menghilang,0.0,1.0,0.0,0.0,0.0
top up setelahnya beli voucher mobile legends disana keluar diamond mobile legend,0.0,1.0,0.0,0.0,0.0
perbanyak merchant terus kasir alfamidi tahu cara melayani pembayaran pakai sakuku,0.0,1.0,0.0,0.0,0.0
tingkatkan pelayanan untuk voucer permainan transaksi gagal tetap kepotong saldo sakuku,0.0,1.0,0.0,0.0,0.0
tingkatan saldo juta mantul standar juta kesusahan nabung sekedar saran nqnti binta full deh,0.0,1.0,0.0,0.0,0.0
sakuku terkeren naikan kapasitas saldo maksimum sakuku untuk tempat menabung good job sakuku,0.0,1.0,0.0,0.0,0.0
aplikasi sakuku bermasalah soalnya jam wib jam wib transfer sakuku rek baca,0.0,1.0,0.0,0.0,0.0
login sms terkirim isi pulsa ribu udah ditaro disim pakai os ketinggian,1.0,1.0,0.0,0.0,0.0
coba deh permudah jaangan aktivasi kantor baca lebih baik kayak verif ktp satu topup isi saldo lebih baik lewat alfa indomart,0.0,1.0,1.0,0.0,0.0
misahin tabungan ekspresi transfer rutin sakuku jajan bulanan plus hang out all out,0.0,1.0,0.0,0.0,0.0
gimana cara ya ganti no sakuku hilang aktif saldo situ akifin gimana,0.0,1.0,0.0,0.0,0.0
stres registrasi tidak bisa ngeload udah ngeload berkalikali pulsa kesedot rp berusaha ngeload cuy recomended apps promo bday dibatesin login,1.0,1.0,0.0,0.0,0.0
mengisi pulsa nomor gak masuk saldo ribu saldo tetap kena potong,0.0,1.0,0.0,0.0,0.0
coba tambah fitur payment pulsa listrik sakuku baca masa pulsa seluler doang,0.0,1.0,0.0,0.0,0.0
login udah kayak mobile legend login susah banget sinyal full bar,1.0,0.0,0.0,0.0,0.0
transfer pakai sakuku plus sdangkan punya rek baca atawpun atm gimana,0.0,1.0,0.0,0.0,0.0
kecewa loh aplikasi ambil pulsa maksudnya potong smsnya pakai pulsa kecewa pol hehehehe maaf kecewa,0.0,1.0,0.0,0.0,0.0
suka banget trx beli pulsa jadi mudah tmpa biaya trx dskonnya,0.0,1.0,0.0,0.0,0.0
aplikasi sialan top up aktfin sakuku plus udah isi no atm tanggal lhr lengkap gak hadoh,0.0,1.0,0.0,0.0,0.0
applikasih tahi lakukan pengisian saldo sakuku terptong nmn pulsa masuk gimana tlng tindak lnjt,0.0,1.0,0.0,0.0,0.0
sakuku mantap habis trx lancar jaya promo kurangnya transfer bank rek baca,0.0,1.0,0.0,0.0,0.0
ya isi saldo dana ovo berhenti link eh ih menunggu update,0.0,1.0,0.0,0.0,0.0
suka versi praktis login regist arahkan me enger pesan ribet pokoknya,1.0,0.0,0.0,0.0,0.0
muhammad faisal beli mobil mobil kerumah bawa duit ces ratus juta,0.0,1.0,0.0,0.0,0.0
meminta registrasi terus kena biaya sms terus gak ane log out merugikan deh coba diperbaiki dihapus aplikasi instal berkali kali tetap payah lebih baik hapus,0.0,1.0,0.0,0.0,0.0
fitur tunggu sayang sakuku suppountuk atm baca potensi cukup besar menggunakan sakuku menyesal tarik tunai susah berikutnya untuk menjadi baik tambahkan pembayaran pulsa listrik pam reksadana saran tambahan sebaiknya dibuat suppounyuk transfer rek virtual account untuk belanja onlen menggunakan rek virtual account,0.0,1.0,0.0,0.0,0.0
mantap sakuku transfer rekening baca langsung tambahkan fitur isi flazz baca ribet mencari atm perjalanan merchant marketplace mengadakan,0.0,1.0,0.0,0.0,0.0
tambahkan fiturnya beli pulsa bayar cicilan bayar listrik dan lain-lain bayar tol merchan tambahkan pokoknya transaksi,0.0,1.0,0.0,0.0,0.0
aplikasi bagus log out daftar motong pulsa sms verifikasi notif koneksi internet koneksi internet oke pulsa sok fix,0.0,1.0,1.0,0.0,0.0
sakuku tanggal september isi pulsa masuk laporan pengisian pertama lanca habis update lnacar transaksiku,0.0,1.0,0.0,0.0,0.0
pengguna coba fungsi aplikasi kurang paham meminta pencerahan terima pengguna top up dana sakuku fungsikan penggunaan,0.0,1.0,0.0,0.0,0.0
susah untuk wujudkan yakin yang terhormat tim developer mewujudkannya login loading maunya pas input pin klik tombol masuk jreng tara apps langsung terbuka gegas cepat tkz salam,1.0,0.0,0.0,0.0,1.0
aplikasi bagus saran registrasi tanggal bulan tahun sebaiknya dipisah praktis login kedepannya login sidik jari cepat informasi peta lokasi merchant menerima sakuku jadi nilai plus,1.0,0.0,0.0,0.0,1.0
lambat banget sinyal full pakai indosat berhasil pakai sakuku plus isi saldo apalikasi muter muter diperbaiki mudah bangking bangking lancar sakuku lambat,0.0,1.0,0.0,0.0,1.0
mengirim sms perizinan app diizinkan pulsa terisi ribu internet menggunakan internet sim provider xl device sony xperia coba restar reinstall app pakai versi dibawah tetap terkirim,0.0,1.0,0.0,0.0,0.0
aktifasi sakuku plus susah banget data benar niat aplikasi mudah nasabah sulit pemerintah sulit ktp sulit kakak sulit dipersulit harga sembilan bahan pokok mahal rakyat mati,0.0,0.0,1.0,0.0,0.0
menu loginnya proses registrasi ditambah menu login untuk pengguna aktif awal muncul keterangan koneksi internet reopen handphone advan terima kasih,1.0,0.0,0.0,0.0,0.0
lancar jaya handphone vivo ram gb rom gb warna merah beli cash new seken hand star aktivasi diberi bebas saldo aktivasi pertama kali sebesar,0.0,1.0,0.0,0.0,0.0
pakai sakuku untuk isi pulsa biaya adm akhir sakuku dibuka uninstal instal diperbaiki terimakasih,0.0,1.0,0.0,0.0,0.0
download bertransaksi pembelian pulsa simpati telkomsel mendapatkan kuota promo gb dipromosikan berkorespodensi by email ternyata promo gb iklan terbukti,0.0,1.0,0.0,1.0,0.0
loading suka putus koneksi browse buku telpon pikir aplikasi buruk pengguna setia baca mobile pakai redm mi single sim,0.0,0.0,0.0,1.0,0.0
download login ubah bayar potongan pulsa registrasi kuota sesuai bilang sms terima,1.0,1.0,0.0,0.0,0.0
pakai xiaomi note tidak bisa registrasi handphone modifikasi alias bawaan pabrik pulsa mencukupi tersedia,0.0,1.0,0.0,0.0,0.0
bagus ganti handphone log registrasi gagal masuk rek sakuku solusi login,1.0,0.0,0.0,0.0,0.0
beda baca transaksi untuk isi token listrik sakuku untuk pulsa handphone,0.0,1.0,0.0,0.0,0.0
bagus aplikasinya bug close aplikasi meminta registrasi ulang baik update selanjutnya sediakan menu login,1.0,0.0,0.0,0.0,0.0
udah setahun aktif diunduh eh ternyata saldo lumayan login pakai no terdftar bank taro sim,1.0,1.0,0.0,0.0,0.0
waktu registrasi sms terkirim sinyal full pulsa handphone root sayang bingung berkali kali daftar sms terkirim,0.0,1.0,0.0,0.0,0.0
masuk min isi data nomor pulsa disitu bilang sms trkirim gimana min sms kode verifikasi msok sms mhon bantuan ya,1.0,1.0,1.0,0.0,0.0
sakuku logout login bayar login aplikasi bikin tidak punya uang bda aplikasi ovo,1.0,1.0,0.0,0.0,0.0
aplikasi top banget baca plis nasabah banget sakuku transfer rekening jadi fleksibel terima kasih,0.0,1.0,0.0,0.0,0.0
muter muter terus bodo handphone perawan pulsa tidak bisa masuk keren banget aplikasi,0.0,1.0,0.0,0.0,0.0
bos gak topup dialfa gak diadain enak gak smuanya orang ppnya krtu atm,0.0,1.0,0.0,0.0,0.0
bagus untuk simpanan perlu tambahan fitur untuk pembayaran online shop untuk transfer nomer rekening bank,0.0,1.0,0.0,0.0,0.0
apps sampah maunya dituruti tetap coba handphone berbeda kuota data pulsa sms tetap pas masuk muter terus berkali tetap masalahnya saldo jadi digunakan kantor cabang cso bantu maunya sampah namanya jawaban baca barusan reply kedua handphone dicoba diroot ditaruh slot sim utama baca dijelaskan pulsa tersedia dicek cso cabang baca tetap tahu salah dimana ternyata komplen banget mestinya diperbaiki dicari salah masa apps menyusahkan nasabah benar apps sampah didonlod,0.0,1.0,0.0,0.0,0.0
handphone xiaomi redmi note pasang aplikasi banking muter pulsa paket internet lancar responnya suppoapa,0.0,1.0,0.0,0.0,0.0
aplikasi cukup lengkap penggunaan mudah cepat saran untuk pengembangan aplikasi transfer bank baca pembayaran token pln terimakasih,0.0,1.0,0.0,0.0,1.0
terimakasih untuk kemudahan diberikan sakuku untuk pembelian pulsa baik kalo pilihan untuk pulsa token pln untuk mempopulerkan sakuku app menu transfer dikembangkan menu untuk merchant sakuku jadi perlu printed qr code untuk melakukan pembayaran ukm pkl menikmati app dibanding money app sejenis bank tetangga sakuku reponsif very very real time,0.0,1.0,0.0,0.0,0.0
mengira langsung gb ternyata topup auto uninstall balikin   jingg,0.0,1.0,0.0,0.0,0.0
susah berkali kali registrasi respon untuk perbaiki promo kuota gb untuk duwnload nyatanya php thank you,0.0,0.0,0.0,1.0,0.0
sakuku beli pulsa ribu untuk nomor via sakuku notifikasi sakuku sukses saldo terpotong pulsa masuk,0.0,1.0,0.0,0.0,0.0
cukup bagus ditanya soal merchant mendukung payment sakuku fitur kurang menurut semoga pihak developer sakuku baca menghadirkan fitur fingerprint jadi secure penggunaan pin aplikasi kadang nyaman pemakaian tempat ramai rawan dilirik orang disamping hadirkan fitur fingerprint aplikasi sakuku,1.0,0.0,0.0,0.0,0.0
eh gila niat nabung sakuku akun baca pas sakuku tiba sim sesuai suruh instal ulang instal ulang ding uang hilang dikit ribu ribu niat nabung ribu minggu hilang tanggung jawab,0.0,1.0,1.0,0.0,0.0
logout masuk kembali registrasi untuk dual sim card aga susah saran untuk smartphone dual sim untuk login no telepon terdaftar pin jadi spesifik,1.0,0.0,0.0,0.0,0.0
money memakai nomor handphone rekening sakuku hemat perlu biaya sms notif pusing boros pulsa harapan satu top up gerai minimarket punya uang sedikitpun isi saldo sakuku transfer rek tahapan jadi perlu nabung cabang antri cdm jauh,0.0,1.0,0.0,0.0,0.0
register susah gagal terus habis sms terkirim terus proses registrasi gagal gak paham balasan bantuannya,1.0,0.0,0.0,0.0,0.0
untuk tambahkan login untuk masuk alternatif mendaftar jadi mengisi data aplikasi uninstal,1.0,0.0,0.0,0.0,0.0
tambahkan fitur transfer virtual akun ya sejauh bagus menurut pribadi terima kasih,0.0,1.0,1.0,0.0,0.0
admin upgrade untuk nominal pembelian pulsa terendah sepuluh ribu dua puluh lima ribu terimakasih,0.0,1.0,1.0,0.0,0.0
coba terimakasih baca sakuku mempermudah transaksi semoga kendala tingkat terus pelayanan,0.0,1.0,0.0,0.0,0.0
knapa sakuku login pernh pakai sakuku transaksi sakuku terus update pas update login terus meminta sms gitu pakai sms pulsa knapa sms dikirim knapa tlng bantuannya sayang sakuku saldonya pakai,1.0,1.0,0.0,0.0,0.0
bukti transfer dilhat mutasi ditambah fitur bukti transfer banking inbox jelas transaksi transfer rek baca alat bukti terima kasih,0.0,1.0,0.0,0.0,0.0
jadi satu flazz tcash kartu nfc diskonnya mengeluarkan produk uang elektronik satu bank praktis uang nyangkut bunga terbatasnya merchant toko terima sakuku flazz ditambahkan qr code digunakan media pembayaran konsumen tahu no handphone toko go pay,0.0,1.0,0.0,0.0,0.0
aplikasi bagus butuh peningkatan contoh untuk handphone dual sim mengirimkan sms pendaftaran muncul pilihan sim digunakan sebaiknya disediakan menu login nomor handphone terdaftar sakuku perlu registrasi ulang,1.0,0.0,0.0,0.0,0.0
baca tanya daftar sakuku plus gak no rek atm baca digit masukan digit bantuan jadi gak ribet atm transfer,0.0,1.0,0.0,0.0,0.0
lumayan ngumpetin duit istri hahahahaha atm dijajah jamannya toko onlen pihak baca bayar toko onlen listrik baca dikuasai mafia rumah,0.0,1.0,0.0,0.0,0.0
waktu aplikasinya katakan simcard sesuai waktu daftarkan login mengunakan email nomor telepon main bilang simcard sesuai untuk filtur lupa simcard lupa nomor uang salah simcard katakan sesuai rentan aman mengunakan sakuku uang lenyap jadi berani memakai lebih baik mengunakan ovo cash,1.0,1.0,0.0,1.0,0.0
benar sakuku biaya adminnya terus anak sekolah jadi punya ktp menjadi nasabah sakuku mempunyai kartu atm terima kasih,0.0,1.0,1.0,0.0,0.0
pengguna isi saldo ok test untuk tranfer semoga sakuku bermanfaat oh admin saldo sakuku bisakan cairkan kantor cabang baca langsung lewat atm kekuranganya tranfer dana masuk rek tujuan transaksi berhasil,0.0,1.0,0.0,0.0,0.0
saldo sakuku digunakan max untuk cara mendapatkan saldo pinjaman juta juta bagaiman caranya terus untuk pusat bantuan informasi aplikasinya,0.0,1.0,0.0,0.0,0.0
update terakhir account ter log out digunakan jadi daftar awal masukan no handphone set pin register ulang via sms menggunakan aplikasi tinggal masukkan pin digunakan,1.0,0.0,0.0,0.0,0.0
